Index, TweetID,Tweet,Biased,Timestamp,Username
3100,RT @BTSChartsDailyx: Israel #86 (+8) Turkey #86 Ireland #93 (+10) Netherlands #96 Greece #101 Italy #106 (+6) Spain #114 Norway #117 Sweden #117,0,2013-07-14 07:27:27,Kathy_Bramley
3101,"@Attila_returns1 @IDF You know that this isn't true. Muslims are allowed to live peacefully within Israel and participate within the government. The same cannot be said for the other way around. If Hamas were to stop attacking, IDF would stop responding.",0,2013-04-03 08:16:37,Kathy_Bramley
3102,The Jews who continue to align themselves with fascists break my heart. They would turn on you in a heartbeat,0,2013-04-03 12:15:31,Kathy_Bramley
3103,"@Joanna1054 @PDog119 bruh that's what they said during the holocaust too..""it's only the violent jews"" until it's not, until it's all of them. ""i've been to Auschwitz for a visit, it's really not that bad"" uhhh the visitors don't see the bad...that's on purpose...stop believing propaganda",0,2013-10-30 10:21:41,Kathy_Bramley
3104,"Palestinian residents fear israel is about to destroy 100s of Palestinian homes over the next few weeks, knowing it can get away with it #BDS https://t.co/24Y7UIP3LT",0,2013-09-12 12:34:45,Kathy_Bramley
3105,"??Jerusalem has never been anyones capital city, other than the Jews ?Jerusalem isnt mentioned in the Quran ?The Al-Aqsa mosque (mentioned only once in the Quran) was one of 2 mosques located between Mecca &amp; Taaf in the Arabian Peninsula #JerusalemIsTheCapitalofIsrael ???? https://t.co/dLok3999aM",0,2013-03-09 05:22:50,Kathy_Bramley
3106,"Several Arab-Muslim countries support the Trump Israel-Palestinian peace initiative, but the Washington Post, CNN, Bernie Sanders, and the American Left do not.  What does that tell you?\nhttps://t.co/QbEC0Bptgq",0,2013-05-19 02:25:56,KayOrder
3107,I heard both sexes lounge naked on the beach eating grapes and dates in Israel so that is something to explore,0,2013-03-17 12:19:16,KayOrder
3108,"The Communist attacked Christian &amp; Jews, Observe how the DNC has done the same thing: WW IRS, FDR Separation of Church &amp; State, BHO Gay Rts",0,2013-07-09 15:54:00,KayOrder
3109,"The Jews of Libya met a similar fate a few years later after German Jewish-discriminatory laws found its way to Facist Italy.\n\nThe majority of the Jewish community in Cyrenaica was sent to the Giado (Jadu) concentration camp, approximately 240 km (150 mi) south of Tripoli. https://t.co/RcRkwTfIDs",0,2013-03-22 23:13:27,KayOrder
3110,Iran will support any nation or group that fights Israel: supreme leader https://t.co/nXxAb06BCr https://t.co/VqVxhE7KUc,0,2013-03-14 11:42:43,KayOrder
3111,@NBCNewYork So if only those jews stayed where they belonged there wouldn't be any antisemitism. Congratulations on the first worst take of the decade.,0,2013-01-06 14:27:57,KayOrder
3112,@WestSideOri @HenMazzig Indeed. For many of these Anti-Zionist Jews.....Antisemitism ended after the Shoah.,0,2013-01-04 02:56:54,KayOrder
3113,@Ratsuwest @AOC Did you bother to find out why they voted ? I donâ€™t believe that want to end Israel . Many of us want them to stop the violence and come to a solution over land . Some Americans are Just tire of all these funding . Particularly re sanctions against Putin .,0,2013-06-22 07:11:10,KayOrder
3114,RT @neontaster: Sinkhole opens up in the bottom of a swimming pool in Israel. Reports say one man was sucked in and died. https://t.co/VBQbVrJnyp,0,2013-07-09 15:47:54,KayOrder
3115,"Inorder The Church To Maintain A Glorious Body, The Church Out To Flee From Sexual Sin and Idolatry To Enhance Purity and Holiness #HolyBloodOfRedemption Command Church To Embrace Holiness At This Last Days That She May qualified To See The Holy God Of Israel https://t.co/iUA61W0WSJ",0,2012-12-06 02:17:53,KayleeLumsden
3116,"RT @richimedhurst: Mashallah. This photo was taken today during Shireen's funeral. She was a Christian. Look at this beautiful unity. Literally thousands of people from all faiths turned out. Shireen's killing by israel shows you it's not about ""Jews vs Muslims"" but about colonizers vs colonized. https://t.co/gM7SXd42dR",0,2013-08-09 15:26:21,KayleeLumsden
3117,Live update: 18 new immigrants from North America arrive in Israel amid pandemic https://t.co/H04MsPpPP6,0,2013-04-24 10:39:02,KayleeLumsden
3118,"you know what's make me sad? that if it was church or mosque EVERYONE were talking about it, no one would stay silent, including celebrities. but who care about jews right?",0,2013-01-13 13:29:52,KayleeLumsden
3119,"Many people seem to support Zelensky doing everything he can to fight an invading force, including banning opposition groups and consolidating the media.\n\nI'm sure they'd support Assad doing the same thing to fight not one, but three occupiers (Israel, US, Turkey). Right? lmao",0,2013-11-23 08:43:35,Kbmils
3120,Why is @RashidaTlaib attacking Jews? \n\nI know the answer but I can’t say what I want to ... so let me hear your replies https://t.co/RDPcBnp1U0,0,2013-03-24 09:40:57,Kbmils
3121,"Michael Rubin of Labour Friends of Israel:\n\n“The [Israel] Embassy helps us quite a lot. When bad news stories come out about Israel, the embassy sends us information so we can counter it… it’s really helpful. We work very closely together. But a lot of it is behind the scenes.”",0,2013-08-15 15:14:19,Kbmils
3122,RT @LeonydusJohnson: I can't help but notice that gangs of Jews aren't going around attacking Muslims.,0,2013-08-25 22:09:30,Kbmils
3123,What are the similarities between the Ndebele Nation and the Jews? https://t.co/tG9VQJrCT5,0,2013-05-09 17:37:10,Kbmils
3124,"In his interview with @jordanbpeterson, ""great historian"" Netanyahu claimed Palestinians left the land empty before the Jews came back. Here's a photo from 1934 in Yaffa/Jaffa which was colonized and made to be part of Tel Aviv\n\nvia @alkofiyaorg https://t.co/A7keh8HJ7g https://t.co/h8ZXfWFSj3",0,2013-01-31 11:35:54,Kbmils
3125,Israel advances thousands of [settler] housing units in East Jerusalem as Biden remains silent #ShrinkingTheConflict https://t.co/GCfU72pJbY,0,2013-09-05 09:41:07,Kbmils
3126,Leftists are the same the whole world over. Jews - targeted Muslims - encouraged. Corbyn. Clinton. De Blasio. Khan. And yet no Jewish organisation speaks this truth plainly for fear of causing offence. https://t.co/jrrl0q5ZOz,0,2012-12-10 01:08:21,Kbmils
3127,Fact: it is nothing like forcing Jews to wear a Star of David. https://t.co/fdzfSGXvG7,0,2013-11-17 19:11:38,Kbmils
3128,"1347, Europe: Jews aren't dying of bubonic plague. They caused it!\n\n2020, Twitter: https://t.co/PnOwx6Et7D",0,2012-12-24 01:20:47,KeLoko_2
3129,"RT @acnewsitics: 2016: LOCK HER UP 2017: FUCK YOUR FEELINGS, WE WON 2018: JEWS WILL NOT REPLACE US 2019: GIVE ME DIRT ON BIDEN OR WE CUT YO�",0,2013-01-30 11:45:29,KeLoko_2
3130,Iran: nearly triples its stockpile of enriched uranium \nBen Rhodes: the Jews did this https://t.co/P0REyOjePX,0,2012-12-27 09:47:23,KeLoko_2
3131,Something is rotted in our police department...\n\nJews attacked near Hurva Synagogue in J'lem Old City\n\nJews attacked by Arabs on Simchat Torah night. One of the injured worshipers came to complain to police - and was detained for questioning.\n\nhttps://t.co/kTxfrwpUUa,0,2013-09-11 15:22:32,KeLoko_2
3132,"RT @AyeshaASiddiqi: more effective than donating to Palestine is boycotting products from Israel. support the Boycott, Divest, Sanction movement",0,2013-10-03 11:53:34,KeaneDom
3133,"RT @MediumSizeMeech: Of course the woman who donned blackface would say something so easily proven as untrue. Not only do black Jews exist, but black people have BEEN calling him out, and called him yesterday too. Maybe you would have seen that if your head wasnâ€™t so far up your ass https://t.co/kDoxf9oOwC https://t.co/XTD2xadbYk",0,2013-04-17 06:20:17,KeaneDom
3134,Bandera was a Ukrainian Nazi collaborator and white supremacist who hated Poles and Jews https://t.co/mAx7sI4zLL,0,2013-11-04 06:22:49,KeishaJake
3135,"Muslim cleric: “Jews should be treated according to Allah’s decree about them, ‘Kill them wherever you find them'” https://t.co/ZZARmqaiJi",0,2013-09-10 07:38:32,KeishaJake
3136,"#OTD in 1942 German authorities in Warsaw issued an announcement reminding Poles that the penalty for aiding Jews who fled the ghettos was death. Jan Kostański and his mother, Władysława, disobeyed this order. They rescued Jan's future wife, Nacha Wierzbicka, and her family. https://t.co/0a2Zaeisfk",0,2012-12-28 18:25:38,KeishaJake
3137,RT @IzsakRita: @em_pontonnier The CERD Committee has not forgotten about them during the last review of Israel in 2019. https://t.co/kmGBtuUE4D https://t.co/fSBk43Ipfp,0,2013-09-10 15:23:52,KeishaJake
3138,Genocidal killings of Biafran Christians are ongoing. Bidenâ€™s press secretary declares the White House is â€œsaddenedâ€ with dry eyes. That racist-religious callousness is like voicing disappointment for Jews who died in Nazi gas chambers. Has Biden lost all sense of decency?,0,2013-06-19 22:13:40,Kelly29Jason
3139,"RT @Ostrov_A: Is amazing how much attention @amnesty and @hrw have devoted to the horrible and tragic death of #ShireenAbuAkleh ... yet are silent when Jews are massacred by #Palestinians, such as was the case barely week ago, when axe-wielding Palestinian terrorists in Elad killed 3 Israelis.",0,2013-06-10 07:22:17,Kelly29Jason
3140,Israel ðŸ‡®ðŸ‡± today: A 34 year old male collapsed and died within an hour of receiving his 5th booster shot (while still at the clinic which administered the shot).\n\nResponse from health officials: â€œunknown if this is related to the vaccineâ€ ðŸ¤¯,0,2013-11-13 01:44:46,Kelly29Jason
3141,RT @FROzenLiberal: Blacks for trump? So like Christians for Satan? Or Jews for Hitler?,0,2013-02-25 09:26:09,Kelly29Jason
3142,"@robertcp @bilbalbag Criticising the Israel Gov is not AS so know one should check themselves for these cranks, abuse against a jewish person is AS , criticising Zionism is not, i get what you mean tho..",0,2013-08-12 18:35:10,Kelly29Jason
3143,RT @IsraelBritain: Is #Israel ðŸ‡®ðŸ‡± the only country in the world taking the #Iranian ðŸ‡®ðŸ‡· #nuclear #threat seriously? #wakeup ðŸŒŽ https://t.co/oRke6r6WYR,0,2012-12-15 02:04:45,KevinBooker212
3144,@Blisz2 @C_Oranye @renoomokri That's always the plan tho 😂.\n\nBut my theory is that the early Jews were Arabs too,0,2013-04-04 11:26:57,KevinBooker212
3145,"@GnasherJew @facebook They need to decide if the Talmudic Jews are good or bad. Those antisemites confuse me, one day they call the likes of TTJ and NK the Talmudic Jews and one day everyone else who's not.",0,2012-12-22 09:57:48,KevinBooker212
3146,"John 3:7-15\n\n""A Jew converting to Christianity must adjust to the role of the Holy Spirit. While the Jews know the Spirit of God, they are unfamiliar with being empowered by the Holy Spirit in the Christian way of life. [...] 1/2",1,2013-06-21 16:04:32,Kh9syl
3147,"When Gaza was attacked, \n#NetRight was told on the net'\n""Netouyo defends Israel! \nNetouyo's parent Jews!"". \n\nIt's incoherence !\n#ネトウヨ　#ネット右翼",0,2013-03-28 23:08:08,Kh9syl
3148,"@juniorsopra1 @GabyVerdier ZioNazis reached the semi-moon (half-Moon) of their salafist Saudi friends, never-ever the Moon... ;-)",1,2013-02-26 07:55:44,Kh9syl
3149,"In Germany, Iranian born Behzad Karim Khani journalist &amp; author, celebrates the Germans â€œdying out..so we could play for time here.â€ of ethnic Germans &amp; that migrants will â€œinherit Germany.â€ \n\nHe adds â€œthe Arabs are the Jewsâ€™ revenge on the Germans.â€ \nhttps://t.co/Ga7Fc56WYI",1,2013-04-24 08:00:55,Kh9syl
3150,History Made! #BTS Jared and NSA OBrien on the 1st commercial flight ever between Israel and the United Arab Emirates! ???????????? https://t.co/kdAHHtsRCs,0,2013-11-18 05:37:42,Kh9syl
3151,I am MUSLIM.\nChristians kill me in Iraq.\nBuddhist kill me in Burma.\nJews kill me in Palestine.\nHindus kill me in Kashmir.\nAthesit kill me in New Zealand.\nBut still I am a #Terrorist.😒\n#Stop_Terrorism,1,2013-07-06 12:29:30,Kh9syl
3152,The facts on Israel-Palestine the media aren't giving Americans: https://t.co/CBZiJ8umSg (Turn on sound) https://t.co/tdUSJepCjd,1,2013-06-15 06:41:48,Kh9syl
3153,"Jews got prayer out the schools, pornography to saturate the culture, abortion on demand, divorce with no fault. If something traditional in America was being beaten you can be sure there was a Jew behind it.",1,2013-05-29 03:36:25,Kh9syl
3154,"But just note carefully how many corrupted, US/Israeli bribed &amp; blackmailed states voted with the ZioNazis..(Stumbling block for peace’: #UNGA calls on Israel to withdraw from Syria’s #Golan) https://t.co/jlSwyeYyWc #CapeTown #SouthAfrica",1,2013-09-08 09:43:42,Kh9syl
3155,@jools6691 @Guy_JustaGuy2 @DenyThemYourEss @tcunderdahl @Charlesthornt @RossGilroy @Rani84279141 @NarratingFools @zypisfy @SecularSandwich @willsworldview @markthorsby1 @JohnKrahn2 @pray2pesci @Michael01599823 @smug2bme @LilithUntamed @AndrewRChapman @oohglobbits5 @pretendfarmer4 @bearschoice2020 @Wolfpak561 @TertiusIV @imkimaaron @AwayFromTheKeys @Cern_lXXl @globalist13903 @TheCATheist @badgervindaloo @BrianSlimdog77 @ZKomala @SpooderMoonUwU @1stthes521 @Gungglefont @RobertBrownieJ8 @zapher134 @omnicronos @Cleisthenes5 @Chortling_Man @JordanBassior @Cassini45511893 @JerryHelton14 @BenMayhew13 @ralph_maglio @VelvetEven @Venatorgaming9 @savag3ap3 @HP19763 @jea_jordan @SplinterSimba The Jews weren’t allowed to execute criminals in occupied Judea.,0,2013-09-28 22:51:30,Kh9syl
3156,@MeadowGood @jimfoley Like Israel?,0,2012-12-11 07:03:16,Kh9syl
3157,@bellahadid “the nation state of Israel will only allow Judaism to be practiced.”\n\nMeanwhile Jews aren’t allowed to pray on the Temple Mount. Jewish presence on our holiest site is cited as a provocation. Maybe ur view of this conflict doesn’t make sense because it’s false. https://t.co/fU4pKnyTNC,0,2013-08-01 13:48:10,Kh9syl
3158,#goodmorning #BuenosDias #bonjour\nhttps://t.co/6UOSZHg80B \n@new_gaywanking @PornstarsBrasil @Pornstarboyss \n@NickFittXXX @kikesorroche @MavericAtlanta @jess_crunchboy @AngelBradyPR https://t.co/jiIb33b9wd,0,2013-08-31 20:18:30,Khaled_Musleh
3159,Hitler used the same plan against Jews! Weird all these crying liberals are the haters!! https://t.co/eLtVblNFYG,0,2013-06-29 05:23:47,Khaled_Musleh
3160,"3 April 1938 | A French Jewish girl, Charlotte Dancyger, was born in Paris.\n\nShe arrived at #Auschwitz on 2 September 1942 in a transport of 1,000 Jews deported from Drancy. She was murdered in a gas chamber after selection. https://t.co/UgO4II0ypT",0,2013-11-24 19:37:15,Khaled_Musleh
3161,"Testimony of Rudolf Hoess, Commandant of Auschwitz. Below is the testimony of the man who incinerated millions of human beings (mostly Jews). Read it. Ponder the moral idiocy of @mtgreenee in her comparisons around Covid vaccines. https://t.co/Ym99FGtYaZ",0,2013-02-10 12:47:41,Khaled_Musleh
3162,BAN HAMAS-Linked CAIR!\n\nFirst CAIR tries to compare the Muslim experience in America with the extermination of Jews in Europe under the Nazis\n\nNOW\n\nCAIR is equating what they call “Islamophobia” with what happened to Japanese Americans following Japan’s attack on Pearl Harbor. https://t.co/oDdJXk3nWn,0,2013-09-24 09:14:27,Khaled_Musleh
3163,"Yob who shouted 'dirty Jews' and shoved baby's pram convicted of racist assault Rancid thug Adam Cassidy, 20, was caught on film calling the Mendelsohn family dirty Jews 3 times and then kicking a hoarding towards them on a busy high street last year https://t.co/LDefkVJaRg",0,2013-11-18 09:54:55,Khaled_Musleh
3164,"Biden praises Israel-UAE peace deal announced by Trump, credits Obama administration | @FoxNews https://t.co/u8Hc1XQVGp",0,2013-01-29 11:44:34,Khaled_Musleh
3165,"If you criticized Hasidic Jews in NY/NJ for having relatively small funerals and weddings (as I did) but are now totally on board with exponentially larger mass protests and riots, you clearly should never have been taken seriously in the first place. You should apologize",0,2013-01-11 04:40:00,KidCuddLyyy
3166,"Woke up too early today around 5am, turning on BBC News to hear the presenter describe the Palestinian terrorist as ‘gunman’, she repeated it several times. What is the BBC’s problem with Israel and reporting that a terrorist is a…terrorist? @BoardofDeputies @HonestReporting",0,2013-10-08 17:27:01,KidCuddLyyy
3167,@amnesty No Palestinians live under the threat of displacement in the state of Israel Stop with blatant lies,0,2013-11-13 17:40:58,KidCuddLyyy
3168,#BREAKING: An Israeli mother is taking cover with her son as at least 20 rockets were fired at Southern Israel right now. #Gaza \n\nPlease pray 🙏 https://t.co/X0RiugUdHm,0,2013-01-24 03:49:58,KindaFedUpToday
3169,@TheCompositeGuy Jews arnt the problem it's Zionist,0,2013-01-01 13:00:16,KindaFedUpToday
3170,Israel and UAE set for historic direct flight following peace deal https://t.co/TtZXQ8NoKE,0,2013-05-20 13:36:09,KindaFedUpToday
3171,"This is Israel.\nIn hospitals, schools, courts, businesses and politics, Israeli Arabs and Jews work together, side by side. https://t.co/XUpNNNaBCz",0,2013-09-01 00:28:44,KiosqueDeParis
3172,Precious people ! a mega wonder heppened in Roysambu KENYA on Sunday 17/05/2022. The two mega PROPHETS of the LORD stormed the church with massive Healing anointing instantly opening blind eyes of Israel Obura. #CripplesWalkAway https://t.co/OdXmwo65io,0,2013-09-24 03:31:01,KnudsenColleen
3173,@TheDemCoalition @IlhanMN @realDonaldTrump Why are they trying to sell this as unity between jews and Muslims?,0,2013-03-25 12:48:25,KnudsenColleen
3174,@MingHann1 @Constcrepe @DustinBenge This Luther? The one that hated Jews?\n\nhttps://t.co/aanSbEDnP3,0,2012-12-14 06:44:39,KnudsenColleen
3175,@SomalianFacts @IlhanMN Is there something unfair about this? Maybe it is just that Jews are capable and civic mind https://t.co/CS28cC4Gu8,0,2013-07-26 05:01:18,KnudsenColleen
3176,"RT @ImranKhanPTI: Israeli forces again launched air strikes against besieged Palestinians, incl children,in Gaza, violating all int laws. Israel is trying to use its massive mly power to subjugate the Palestinian ppl &amp; eliminate those who stand up for their rights &amp; for end to Israeli occupation",0,2013-08-15 09:52:44,KnudsenColleen
3177,Come on Jews the space lasers are supposed to be for hair removal only,0,2012-12-20 23:13:48,Kodernikus
3178,RT @RealMattCouch: NETANYAHU AND RIVAL GANTZ SIGN UNITY GOVERNMENT DEAL IN ISRAEL https://t.co/KeclYqJfO5,0,2013-08-18 15:09:04,Kodernikus
3179,Incredible. Thousands and thousands of Jews and allies marching across the Brooklyn Bridge to say #NoHateNoFear https://t.co/BGPedxW7Ar,0,2013-11-20 02:26:55,Kodernikus
3180,@HananyaNaftali @IsraelðŸ‡®ðŸ‡± is God's land; And its rightful tenants are His Chosen Ones the Jews. @IsraeliPMðŸ‡®ðŸ‡± @IDF ðŸ‡®ðŸ‡± @IsraelWarRoom ðŸ‡®ðŸ‡± @UN The United Nations @antonioguterres @WhiteHouse ðŸ‡ºðŸ‡¸ @MELANIATRUMP ðŸ‡ºðŸ‡¸ @realDonaldTrump ðŸ‡ºðŸ‡¸,0,2013-07-09 12:07:43,Kodernikus
3181,@YAbouzakaria ISRAEL IN IRAQI KURDISTAN --WHY ??-- MOSSAD IN IRAQ --WHY??..... KURDISH LEADERS MUST WAKE UP.. NOW.. TO UN--EU.. https://t.co/2zppvDp969 . MUST KNOW THIS --- TO THE MEDIA NOW..,0,2013-05-17 20:16:08,KohNagao
3182,"RT @Snowden: Israel just intentionally destroyed press offices in Gaza, giving only one hour's warning. Associated Press President ""horrified that the Israeli military would target and destroy news organizations in Gaza."" Imagine this was your home: https://t.co/8fGMaIBASP https://t.co/gcGcDukX5j",0,2013-11-27 01:40:42,KohNagao
3183,"@ZahraBilloo Free for what? Really, I’m asking. The Middle East is mostly authoritarian ethno-states that suppress all freedoms, particularly freedom of religion. While Israel isn’t perfect, it is a democracy with freedom of religion. Which do you prefer exactly?",0,2012-12-29 09:28:21,KohNagao
3184,"The Poles did not play a pivotal, significant (in comparison to many other countries, itâ€™s a barely marginal) role in the genocide of the Jews; itâ€™s practically nil if we consider the facts objectively. \n\nOut of some 28 million total ethnic Poles, 28,000 (an upper limit), itâ€¦ https://t.co/mhSFSYnQLb https://t.co/lCGh8lNUYg",1,2013-02-10 10:56:24,KolormeYellow
3185,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ",0,2013-04-30 13:01:48,KolormeYellow
3186,"@Gegenbeispiel Gosh. I disagree. \n\nThe views of Jews on antisemitism must be considered more seriously than those of non-Jews. Their views on the issue are more important than mine.\n\nSimilarly, the views of Muslims on islamophobia and the views of melanin-richer people on colour-based racism.",0,2013-06-05 12:13:44,KolormeYellow
3187,Tennessee judge Jim Lammey posts link on Facebook saying Jews should get the fuck over the Holocaust: https://t.co/tQpGFQdFtb https://t.co/8I7DZC12m3,0,2013-06-05 11:42:25,KolormeYellow
3188,Israel threatens to pull evangelical Christian TV station aimed at Jews https://t.co/KSAkVimr3T,0,2013-11-25 22:52:17,KolormeYellow
3189,"A man in Canada threatened to massacre Jews he called 'zionazis' - a term widely used in the extreme left, while wo https://t.co/lPfLWbPV7B",0,2013-08-07 16:43:45,KolormeYellow
3190,He hate two types of Jews those who betrayed him and tried to kill him and those who sold idols and conspired with the Catholic Church to destroy him and gave them the wisdom of Allah. You have Muslims that's pedophiles do you have Muslims is that these robbers,1,2013-02-04 15:44:43,KolormeYellow
3191,"The roundup was aimed at foreign &amp; ""stateless"" Jews, whose origin couldn't be determined, all aged from 16 to 50. There were to be exceptions for women ""in advanced state of pregnancy"" or breastfeeding, but ""to save time, the sorting will be made at the first assembly centre"". https://t.co/dW7nqKo8cN",0,2013-03-23 00:09:44,KolormeYellow
3192,"More 'bleeding heart'stuffvabout Gaza from Jews not actually living in Israel-or on the Gaza border.When are Jews in the Diaspora going to learn that their precious opinions-that they value so dearly in their comfy Western democracies,don't matter a s*** in Israel? https://t.co/USqPHb4Nn0",0,2013-07-16 17:00:01,KolormeYellow
3193,"Did the Missouri Republican Party blame Jews when Republican Gov. Eric Greitens got in trouble for tying up a naked woman, photographing her against her will, and then blackmailing her? Yup. https://t.co/IJQE4LoR2n",0,2013-05-05 18:23:55,KomradeKarlF
3194,"ZioNazis are on the prowl, the Orcs are coming. Block. Block. Block. No argument. Just block.",1,2012-12-28 15:55:52,KomradeKarlF
3195,"@Ilhan You of course realize that Passover is about Jews leaving our oppressors to return to our indigenous homeland, Israel. Right? You realize the holiday ends with declaring �next year in Jerusalem�, yes? I�m being facetious. You�re so clueless.",0,2013-06-25 15:06:07,KomradeKarlF
3196,Reminder that these people say they can’t be antisemitic because they “support Israel” but they only “support Israel” because they need it for the rapture. They hate Jews.,0,2013-11-02 16:35:49,KomradeKarlF
3197,"Jews, the hunted, became hunters! Struggle for Survival teaches unrelenting commitment towards Nation Building and making a desert as their only Home. Maybe half of Uttar Pradesh in size, but their achievement shows commitment of citizen towards their Nation. Wake up India! https://t.co/aQhnTFDbN2",0,2012-12-17 13:44:29,KomradeKarlF
3198,"@DanFined @h7n33n Don't ask me to quote the myths. I haven't saved them. One is the Soros funds immigrants, so Jews fund invasion by immigration from the south, so Pittsburgh Jews were murdered while praying.\n\nIt's all head spinning. Also scary warning for society when antisem gets this integrated",0,2013-07-09 16:07:12,KomradeKarlF
3199,@mister_tickler @elonmusk @StephenKing The moment you go on about you can't tolerate the intolerant... Everyone is intolerant to something. The Jews are intolerant to the Nazis. Does that mean the Nazis can exterminate them because you can't tolerate the intolerant? It's a tautology at best.,0,2013-06-27 19:04:18,KomradeKarlF
3200,"Jews in 1907: Planning World War One, Inventing Bolshevism, pre-writing German Surrender Documents, inventing anal sex in a graveyard in Prague, creating Newspaper \n\nJews in 2020: ummmmmmmmmmm hehe anyways here’s a video :)",1,2013-07-29 10:54:50,KomradeKarlF
3201,shtand here for her friend kikes. - @thePoeticRobot,1,2013-10-09 23:48:57,KomradeKarlF
3202,"Samuel Del Campo, a Chilean diplomat who saved 1,200 Jews during the Holocaust was honoured at the Great Synagogue of Bucharest.\n\nDel Campo issued Chilean and Polish passports to more than 1,000 Jews who would have been deported to Nazi camps.\n👉Find more: https://t.co/aHV3WV9QUb https://t.co/1NdelMLyFG",0,2013-03-27 08:25:41,KomradeKarlF
3203,@TheMatravius @deezelsmoke @cadillaccannon @michaelharriot @terrycrews Do u see all those Jews from the Holocaust or Natives living in the past crying that the worlds still holding them back? No just the Sensitive lil tit babies,0,2013-06-25 10:04:22,KomradeKarlF
3204,RT @abierkhatib: The wedge is real and widening between Zionists and Jewish people. Conflating #zionism with Judaism is harming Jews. watch: #Israel https://t.co/myiphTCY3o,1,2013-10-02 08:03:29,KomradeKarlF
3205,"Between 30 March 2018 and 31 July 2019, more than 8,000 Palestinians have been injured by live ammunition by Israeli occupation forces during the Great March of Return protests along the fence between Gaza and “Israel”.\n\n#PalestineLandDay\n#فلسطين_قضيتي https://t.co/ESAjtn2lQw",1,2013-03-21 04:54:18,KomradeKarlF
3206,"HAARP or God's punishment? A terrible flash flood in Israel, Storm Carmel https://t.co/5na3KN3bv8 via @YouTube",1,2013-03-30 14:42:47,KomradeKarlF
3207,"RT @alhaq_org: ðŸ›‘Stay tuned for our upcoming report! In the OPT, Israel restricts Palestinian access to water reservoirs &amp; pumping sites, routinely destroys water wells &amp; imposes a discriminatory &amp; arbitrary permit regime for water-related projects #WaterApartheid #InternationalHumanRightsDay https://t.co/AHELIXjV6u",0,2013-03-29 02:12:09,Kredo0
3208,"@VJSWRITER True, Hitler had very good numbers in his favour to torture Helpless Jews.",0,2013-03-16 14:38:52,Kredo0
3209,"RT @HenMazzig: Israel has begun a military operation in Gaza. They are not fighting Palestinians but the terrorist org Islamic Jihad. PIJ is deemed a terrorist group by the US, UK, Canada, &amp; Japan. Their goal is the military destruction of Israel at all costs, not more Palestinian rights.",0,2013-03-26 05:01:04,Kredo0
3210,She was suspended for denying the reason why Jews were persecuted. Others were fired for less. Stop.,0,2013-10-16 05:06:47,Krish_BJP
3211,To be clear: The Daily Stormer openly advocates gassing Jews. Its especially galling because so much of CPAC was https://t.co/yb4heBtNjt,0,2013-11-01 13:21:40,KySim
3212,WHO ARE THE SIDDIS❗️❓\n🚨🚨🚨🚨🚨🚨🚨🚨\nIUIC has Long Searched for the #diaspora of The #SlaveTrade. Not Only were Jews Taken to the America’s ...But Also #INDIA❗️\n🔥🔥🔥🔥🔥🔥🔥🔥\nFollow Our NEW Facebook page @IUICindia For More information!\n\n#IUICTV #INDIA #Dalits #Siddis #is https://t.co/tCYUG1spkn,0,2013-05-20 14:02:20,KySim
3213,Aliya Hasan: Israel’s flag is “so offensive”; “intolerant form of Zionazism” #Canada #Delegitimization https://t.co/wtIrTJJR3c https://t.co/hoJnBaBaV2,0,2013-05-23 08:15:21,Kyfan15
3214,Based on true events. https://t.co/mw8vFfOF45,0,2013-09-05 17:20:55,LACGFY
3215,"@ryannapa__ @MikkelsonsMads @BritishDeanV20 Right wingers dont boycott papers because they actually believe the bullshit inside them (like you). Israel is an apartheid state so people should be supporting palestine,There is no evidence of the left hating jews outside the daily mail,youre just repeating dail mail headlines.",1,2013-10-10 01:22:22,LACGFY
3216,"@nvlynette @sdevellis @mogadissues @IlhanMN That's right criticizing the ZioNazi regime in Israel for it's war crimes &amp; THE worst crimes against humanity is definitely not anti-Semitism,\nZioNazis have been playing this game for a century now it lost steam,",1,2012-12-23 01:06:26,LACGFY
3217,"@YeOldeAvishai @9iu77655567yy I’m Jordanian and I have no problem with Israel, I have Israeli friends and I have no hate towards anyone",0,2013-03-08 02:44:08,LACGFY
3218,"@leggsylennon @veverkap @protransfemnst @helenstaniland It happens. Even a couple years ago, I'd have told you the UAE would never accept Israel and look at where we are. There's always reason to hope we can find common ground.",0,2013-01-10 10:18:07,LACGFY
3219,"America 2020: Auschwitz is trending on Twitter because a lockdown protester used the words Jews saw as they entered the Nazi death camp — work makes free — on a sign directed at Illinois' Jewish Governor, JB Pritzker. Who are we? https://t.co/GXtt60AVNq",0,2012-12-17 04:23:44,LACGFY
3220,Industrial Production in Israel decreased 2.50 percent in July of 2022 over the previous month. https://t.co/lOKUaMDgQh https://t.co/jU7m8oJlqj,0,2013-07-02 20:28:39,LACGFY
3221,"Every time I listen to Israeli historian Ilan PappÃ©, I learn something new about the ethnic cleansing of Palestinians and it makes my blood boils. \n\nThe level of evil is truly unbelievable #Israel https://t.co/3CWKNi2aio",1,2013-01-28 10:44:58,LACGFY
