Timestamp,Biased,Username,Tweet,Users Followed
2013-08-19 13:02:19,0,Jeannie22757716,"“Several Trump fans shouted ‘Fake news!’ at reporters filming them, and one shouted ‘the media is run by Jews’ at a Reuters photographer.” https://t.co/DlQSJeCzgS",['AKMcTavish' 'evansasquatch' 'davidalove' 'rajsaklecha' 'Stevewal63']
2012-12-03 02:15:54,0,Jeffcam1263,"RT @EricEripet12: @sahouraxo Most ppl only flip on the local news where there is scant coverage of foreign affairs. Finding out what weâ€™ve supported in Israel, Yemen, Iraq, Afghan, Syria etc. would destroy these ppls egos. They would never consider the harm the US is causing all around the world.",['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-07-09 09:25:45,0,Jeffcam1263,RT @CrusaderColleen: @zzippycorgi11 @supergeenie Shit keeps happening. Browns are the new Jews for these Fascists. We MUST STOP THIS NOW.,['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-06-06 18:37:21,0,Jeffcam1263,"The flow of Ukrainian refugees to Israel, most not Jewish, has ignited a debate over what it means to be a Jewish state, pitting the national imperative to maintain Israel’s Jewish character against Jewish values that demand caring for those in need. https://t.co/BKhOLcyNHM",['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-03-04 10:01:43,1,Jeffcam1263,@swilkinsonbc @gregalach The zionazis don't care. Their blood lust is insatiable.,['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-06-24 09:12:47,1,Jeffcam1263,"Jewish shopkeeper playing Quran to seek God's blessings in these times... Quran says that these Jews know for sure that Quran is from God and that Prophet Muhemmed is the true Prophet, yet their ego and arrogance force them to reject the message. Here they seeks it's blessings. https://t.co/erBmXcKjwe",['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-06-21 09:37:22,0,Jeffcam1263,Things don't happen so easily.  It took 2K+ yrs for Jews to get Israel.  It took 50+ yrs for us to get political freedom.  It takes 9 months for child birth.  Civilisational issues are NOT dinner menus to be refreshing.  Determination &amp; Ability to fight long term to achieve them.,['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-10-04 03:35:15,1,Jeffcam1263,RT @OnlinePalEng: Palestine supporters marched outside Barclays Bank in Manchester to protest its complicity in Israeli apartheid by investing in companies supplying Israel with weapons that uses against Palestinians. https://t.co/IqClRWU2Rv,['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-03-05 06:41:48,0,Jeffcam1263,"RT @alfonslopeztena: Slurs on Twitter â€¢Against Blacks 1,282 times a day before Musk 3,876 times a day under Musk â€¢Against gay men 2,506 times a day before Musk 3,964 times a day under Musk â€¢Anti-Jews posts soared more than 61% in 2 weeks after Musk acquired the site https://t.co/IO3koJKbOH",['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-08-13 06:36:42,0,Jeffcam1263,"First @nbcsnl now @nbc 'Nurses' airs a viciously antisemitic episode filled with lies about Orthodox Jews.\n\n""A dead goyim leg ... from an arab, a woman, G-d forbid an Arab women ... Israel ... without this next step you won't walk again"". \n\nLies and libels lead to VIOLENCE! https://t.co/BvRA4Xiq9e",['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-07-30 11:26:40,1,Jeffcam1263,"@palinfoen Israel settlers are psicopath zionazis murderes, the scum of many other countries. 😡",['IsaaCarlitos' 'conwayk57' 'JonahIvriAnochi' 'ssilako' 'zaratalkies']
2013-03-30 01:32:46,0,JennyLa77088475,"@Robin_Blue19 They don't really LOVE Israel.\nThey love the idea of the Apocalypse, which is prophesied to start in the Middle East. \nAnd Netanyahu is just the guy to make it happen.\n\n(Spoiler: Jews who don't convert don't do so well.)",['LiveFromExile' 'Bound2Ryan' 'LittleMissC' 'N7Verner' 'melancholicbea5']
2013-10-19 01:37:10,0,JennyLa77088475,The decision follows the first known death in Israel of a patient with the Omicron variant.  https://t.co/UIOVG2cfp7,['LiveFromExile' 'Bound2Ryan' 'LittleMissC' 'N7Verner' 'melancholicbea5']
2012-11-30 04:00:42,0,JennyLa77088475,"Ted, Im sitting next to @RealCandaceO right now. I can confirm she is against the mass murder of Germanys Jews an https://t.co/vI0yTPIGmz",['LiveFromExile' 'Bound2Ryan' 'LittleMissC' 'N7Verner' 'melancholicbea5']
2013-07-27 23:06:29,0,JennyLa77088475,The equation is very simple: Iran has no reason to attack US troops while is waiting for Trump to get out of the WH. \n\nIsrael has many reasons to carry out false flag operations in order to hustle the US into a war trap &amp; make the situation far more complicated for the @JoeBiden. https://t.co/krn1ENxcfk,['LiveFromExile' 'Bound2Ryan' 'LittleMissC' 'N7Verner' 'melancholicbea5']
2013-03-06 23:32:39,0,JennyLa77088475,"RT @RightWingWatch: White nationalist antisemite Nick Fuentes warns that if ""the Jews"" don't stop oppressing people like him, it will soon lead to violence: ""When it comes to the Jews, every society where shit has gone down with these people, it always goes from zero to sixty."" https://t.co/6TmQzRuemQ",['LiveFromExile' 'Bound2Ryan' 'LittleMissC' 'N7Verner' 'melancholicbea5']
2013-07-10 22:35:11,0,Jerseyguy427,"AOC, why do you stand with people who openly support HAMAS? The Womens (Man Hatred) March Hates Jews!!! Laura Loomer Video https://t.co/goRiYzgII7  PLZ $$$ LAURA LOOMER FOR CONGRESS  RETWEET TO SHARE PLEASE",['LoveyPale' 'dd0wney' 'TurkisWaqia' 'Archu70' 'Senpai_Emman']
2013-01-26 04:50:58,0,Jerseyguy427,@levvity How's that 'consciousness-raising' going for you? Not going great for me tbh. When I compare how things are now for Jews on the left to how they were in e.g. 1990. When I reflect on 40 yrs of conversations. I wouldn't call that a successful 'journey'.,['LoveyPale' 'dd0wney' 'TurkisWaqia' 'Archu70' 'Senpai_Emman']
2013-08-01 17:19:24,0,Jerseyguy427,It is called ethnic cleansing. This is how it starts. Hitler did exactly the same with Jews when he used the excuse of plague to empty Jewish neighborhoods and started to put them in ghetto and eventually to concentration camps and finally to gas chamber. https://t.co/059BCgZdhp,['LoveyPale' 'dd0wney' 'TurkisWaqia' 'Archu70' 'Senpai_Emman']
2013-11-28 11:04:32,0,Jerseyguy427,"This morning in Jerusalem, Palestinians put a gun in the hands of a 13 year old Palestinian boy and told him to go kill Jews. Process that .",['LoveyPale' 'dd0wney' 'TurkisWaqia' 'Archu70' 'Senpai_Emman']
2013-11-09 19:11:21,0,Jerusalem_Post,"Zelensky asks Israel: ""You can mediate, but cannot mediate between good &amp; evil. I could ask why we are not receive protection from Israel. Why are we not getting your Iron Dome, that would protect the Jews of Ukraine? Why hasn't Israel joined the sanction régime against Russia?"" https://t.co/viT2RE26LF",['RedBirdRight' 'LoriS09598635' 'dmstrout' 'munwoo97' 'MiddleEastMnt']
2013-04-07 10:43:28,0,Jerusalem_Post,@aqilhamdi_ @MatanMmatan921 @handthala @IDF Jews lived there before even Islam and Christianity were invented the romans expelled them,['RedBirdRight' 'LoriS09598635' 'dmstrout' 'munwoo97' 'MiddleEastMnt']
2013-05-06 01:59:21,0,Jerusalem_Post,"Israel has just bombed Gaza, the world's largest open air prison, after murdering 11 Palestinians in Nablus yesterday #ShutElbitDown \nhttps://t.co/CUImrAmrC6",['RedBirdRight' 'LoriS09598635' 'dmstrout' 'munwoo97' 'MiddleEastMnt']
2013-03-04 09:02:59,0,Jerusalem_Post,"When the invasion happened in the east some know about many Jews welcomed the Soviets, but unknown is that some Jews also greeted the Germans as liberators. https://t.co/IbgoBhbXtC",['RedBirdRight' 'LoriS09598635' 'dmstrout' 'munwoo97' 'MiddleEastMnt']
2012-12-11 17:26:28,0,Jerusalem_Post,RT @LiamHealy16: *Israel Adesanya retires and becomes a security guard at a museum*  Alex Pereira: https://t.co/uZGlvrt1II,['RedBirdRight' 'LoriS09598635' 'dmstrout' 'munwoo97' 'MiddleEastMnt']
2013-03-30 07:06:16,0,JesseeVicars,RT @BeingJustified: The beast and false prophet matchup in the #WorldCup. The beast is #MBS from #SaudiArabia &amp; the false prophet is looking to be the first #Jesuit #pope from #Argentina. Note the flag mashup because the 666 sun will be Judas in the body of MBS 42 months after Israel deal. #gematria https://t.co/gWk2UWjw1b,['CoupeBad' 'cool_v' 'djbarro' 'tirona_s' 'MrM32643756']
2013-11-22 19:16:10,0,JesseeVicars,"RT @awakenindiamov: Yesterday, European countries (UK, Scotland, Czech Republic) terminated the vaccine passport and their bans.  Israel began to publicize ""natural immunity is better than vaccine"", paving the way for the cancellation of vaccine passports.",['CoupeBad' 'cool_v' 'djbarro' 'tirona_s' 'MrM32643756']
2013-04-28 15:55:11,0,JesseeVicars,"@AmbJohnBolton No, @AmbJohnBolton. You don't get to leverage Jews killed  in the Holocaust for your political optics.\n\nMy relatives were murdered. In their memory, I demand that you testify. Walk up to a microphone.\n\nHeschel: ""Indifference to evil is worse than evil itself.""\n\n#WeRemember https://t.co/sz8oQurUxD",['CoupeBad' 'cool_v' 'djbarro' 'tirona_s' 'MrM32643756']
2013-07-06 09:46:44,0,JesseeVicars,RT @jentaub: Donald Jackass Trump just threatened Jewish people in America with this: â€œJews have to get their act together and appreciate what they have in Israel - Before itâ€™s too late.â€ https://t.co/Q9yCyC1Ral,['CoupeBad' 'cool_v' 'djbarro' 'tirona_s' 'MrM32643756']
2013-05-10 15:57:55,0,JesseeVicars,"people in the modern age hate complex ideas, but we are complicated. We're again doing the ""Are Jews White?!"" debate. The yes camp hinges on ""they have white privilege"" which I think shows a very basic misunderstanding of privilege, privilege is conditional",['CoupeBad' 'cool_v' 'djbarro' 'tirona_s' 'MrM32643756']
2013-07-10 05:33:28,0,JesseeVicars,These types of hateful stereotypes fall in line with the age-old #antisemitic tropes that Jews are greedy and power-hungry. More on these tropes and how they’ve been perpetuated over centuries in our “Antisemitism Uncovered” guide: https://t.co/YDKRMrZLsS,['CoupeBad' 'cool_v' 'djbarro' 'tirona_s' 'MrM32643756']
2013-04-09 09:38:21,0,JesseeVicars,"Shut up Bernie, just shut up. You dont get an opinion about Jews after turning your back on God. https://t.co/yoeSJh1ImY",['CoupeBad' 'cool_v' 'djbarro' 'tirona_s' 'MrM32643756']
2013-03-07 06:43:41,0,JesseeVicars,@alexnazaryan I hereby formally request the Jews to use the space laser to remove all the snow from my driveway. Pretty please,['CoupeBad' 'cool_v' 'djbarro' 'tirona_s' 'MrM32643756']
2013-01-02 01:35:03,0,Jessica94059897,"Arizona sheriff Mark Lamb, who is reportedly expected to announce that heâ€™s running for U.S. Senate, previously appeared on an antisemitic network that warns viewers about purported â€œseditious Jews,â€ a â€œJew coup,â€ and â€œJewish tyrants.â€ https://t.co/0ODRlrxEkv",['BestWebEnglish' 'theforeverman' 'freedomfry' 'Max_Gross' 'KaliRobber']
2013-11-22 04:53:01,0,Jessica94059897,"@BadVaccineTakes ""My personal belief is driving is more dangerous when you're sober so I make a personal choice to down 6 beers before driving and so the government banned me from driving so that makes me just like the Jews in the Holocaust.""",['BestWebEnglish' 'theforeverman' 'freedomfry' 'Max_Gross' 'KaliRobber']
2013-05-27 09:57:37,0,Jessica94059897,@LeonardeauAl @Sarah_Hassan94 Too Wonderful......God Bless Bahrain with Israel,['BestWebEnglish' 'theforeverman' 'freedomfry' 'Max_Gross' 'KaliRobber']
2013-09-25 01:53:19,0,Jessica94059897,"RT @Sunday_Mail: Here is today's Sunday Mail front page, which leads on fury over Israelâ€™s national arms manufacturer bid for a Â£21m contract to monitor Scotlandâ€™s roads #scotpapers https://t.co/vWcjlUdZiU",['BestWebEnglish' 'theforeverman' 'freedomfry' 'Max_Gross' 'KaliRobber']
2012-12-28 23:38:05,0,Jessica94059897,Happy Passover to my fellow Jews. https://t.co/fsfkCNJo3z,['BestWebEnglish' 'theforeverman' 'freedomfry' 'Max_Gross' 'KaliRobber']
2013-03-11 19:53:41,0,JesusSaviour,"""I had my face photoshopped into a gas chamber."" \n\n""My favourite insult was Zionazi Netanyahu wh**re c***t shill.""\n\nJewish women get the most shocking abuse when speaking up against antisemitism.\n\nThis must stop. #EnoughIsEnough https://t.co/dyavss2SLo","['Sharlehan07' 'America_isbest' 'murti_bing' 'PuRpLePoSsE' 'Jonatha47564262']"
2012-12-15 12:34:38,0,JesusSaviour,"Transatlantic slavery, famine, theft &amp; partitioning of India, Australian Aborigines, native American Indians,\nWW1, WW2, Hiroshima, Nagasaki, 6 million Jews, Vietnam, Afghanistan, Iraq Libya and Syria. Horrifying historical events carried out by â€œgoodâ€ christian countries. https://t.co/fmQFuUl1Fg","['Sharlehan07' 'America_isbest' 'murti_bing' 'PuRpLePoSsE' 'Jonatha47564262']"
2013-07-04 00:21:56,0,JesusSaviour,@KillaKam1947 Cuz they both Nigerian. He might go up once Israel goes up too,"['Sharlehan07' 'America_isbest' 'murti_bing' 'PuRpLePoSsE' 'Jonatha47564262']"
2013-09-08 21:08:17,0,JesusSaviour,Pfizer used Israel as a lab for Covid vaccines. Now even in Israel nobody wants their unsafe and ineffective boosters.\n\nThe most epic failure of a drug in history.,"['Sharlehan07' 'America_isbest' 'murti_bing' 'PuRpLePoSsE' 'Jonatha47564262']"
2013-07-19 20:34:25,0,JesusSaviour,"“We got very difficult situation with Kikes. They think they can buy our people, land, faith, but this will not happen. These Jewish degenerates defamed our Jesus Christ”. Antisemitic rally took place in Uman. https://t.co/pKCFyZS3PW","['Sharlehan07' 'America_isbest' 'murti_bing' 'PuRpLePoSsE' 'Jonatha47564262']"
2013-06-23 18:45:21,0,JewRussophile,"Looks like an incurable case of TDS to me. Poor morgan freeman must hate how well the the Blacks, Jews, Hispanics, Asians, Native Americans, &amp; the working men and women of America are doing under Donald Trump. He  misses the days when only the elites were doing well under obama. https://t.co/TBSdLBIGE5",['ShamlalSham3' 'PIayLife' 'bearjew318' 'panalven2021' 'gtownliberal']
2013-02-05 07:57:20,0,JewRussophile,"Ask Ilhan: Does Rep. Omar Believe Jews Were Responsible For 9/11?: Given her own conspiratorial Jew-hatred, does sh https://t.co/jpbiLgpGxs",['ShamlalSham3' 'PIayLife' 'bearjew318' 'panalven2021' 'gtownliberal']
2013-01-19 19:29:57,0,JewRussophile,"I feel that if Wiley had made his antisemitic rant towards any other minority besides Jews, he would be banned from Twitter rn\n\nYet again, the moderators of this website fail to deal with antisemitism",['ShamlalSham3' 'PIayLife' 'bearjew318' 'panalven2021' 'gtownliberal']
2013-05-27 14:53:55,0,JewRussophile,"Agolf Twitler is following in Hitlers footsteps, Hitler killed 6 Million Jews, Trump will have killed a minimum of 35 million if he attacks  Social Security, and Medicare. More than half of the 66 million who receive earned income through Social Security will die because of him.",['ShamlalSham3' 'PIayLife' 'bearjew318' 'panalven2021' 'gtownliberal']
2013-02-16 12:49:35,0,JewSoc,"RT @CBSNews: Psaki announces the Biden administration ""will nominate a qualified, experienced ambassador to Israel over the coming weeks.""  ""Our objective here is deescalation as we look to protecting people in the region,"" she says https://t.co/4vQt2yE8aj",['majorityvoter5' 'HikindDov' 'MyraDSirois1' 'YolandavdZee' 'Catjaan1']
2013-05-07 10:12:24,0,JewSoc,DeSean Jackson claims hes uplifting the black community by sharing Hitler quotes!?  Hitler- the Jews had brought the Negroes into the Rhineland w/the clear aim of ruining the hated white race by the necessarily-resulting bastardization. https://t.co/Ikf3qhy7Up @DeSeanJackson10,['majorityvoter5' 'HikindDov' 'MyraDSirois1' 'YolandavdZee' 'Catjaan1']
2013-09-10 18:17:46,0,JewishInteract,"Ilhan Omar Introduces Resolution Condemning Racism, White Men, And The Jews https://t.co/QPfO7dBxms",['Omorka' 'TylerProcter1' 'rukiaa_osman' 'FletcherJersey' 'IsaaCarlitos']
2013-01-04 22:21:29,0,JewishTweets,"@meralee727 Off topic, but I worked with a group of Russian Jews in the early 1990's in Israel. For them coming to work each day in Israel was like ""going to Disneyland"" type of pure joy.\nThey had been trapped behind the iron curtain of the Soviet Union until it fell.\nI'll never forget them.",['rebelpaws' 'JJRfromNYC1' 'AGodRizzy' 'ParienteLunap' 'shahzaadk519']
2013-01-19 03:52:32,0,JewishTweets,RT @TheLegateIN: Israel's defence minister to visit India next week.,['rebelpaws' 'JJRfromNYC1' 'AGodRizzy' 'ParienteLunap' 'shahzaadk519']
2013-09-28 06:40:47,0,JewishTweets,"@davidmweissman @mtgreenee And one about Israel? the teachers there have weapons, as does the boarder police",['rebelpaws' 'JJRfromNYC1' 'AGodRizzy' 'ParienteLunap' 'shahzaadk519']
2013-09-13 13:10:43,0,JewishTweets,It is shameful that a company founded by two American Jews joined an antisemitic movement dedicated to the ruination of the Jewish state.  \n@benandjerrys \n@benandjerryspr \n@unileverusa I will go w/o ice cream before I eat #Benandjerrys or #Breyers again.  \n#boycottbenandjerrys,['rebelpaws' 'JJRfromNYC1' 'AGodRizzy' 'ParienteLunap' 'shahzaadk519']
2013-09-13 16:21:38,0,JewishWonk,"@hmgmedia @StopAntisemites @grossberg4ky @louisvillemayor @LouKYDemParty @KyDems @KYSenateDems ""Fake cries of anti-Semitism desensitize actual hate speech"" is a trope I often see used by... people who hate Jews, people who complain about being called out for making anti Semitic statements, and supporters of both.","['GunGunG49169853' 'alimo2301' 'billmauldin71' 'MarkNanneman' 'Omahatorchaser']"
2013-03-07 16:20:27,0,JewishWonk,"Racism will not end, no matter how successful you are as a group. Just ask the Jews. https://t.co/KM05g3UmKZ","['GunGunG49169853' 'alimo2301' 'billmauldin71' 'MarkNanneman' 'Omahatorchaser']"
2013-01-21 21:07:57,0,JewishWonk,"@religiouscritic @Renevelation I’m back and excited to announce that I’m part of the creative team at @OnlySkyMedia, a new platform by and for the nonreligious.  Leave a comment and join the discussion! #OnlySky. Here’s my first post:\nhttps://t.co/BEiS9ApGrm","['GunGunG49169853' 'alimo2301' 'billmauldin71' 'MarkNanneman' 'Omahatorchaser']"
2013-11-17 14:03:39,0,JewishWonk,"@chriscline209 @stillgray I haven't listened to the entire thing, i just heard highlights.. i heard him say he likes the jews and he likes jesus","['GunGunG49169853' 'alimo2301' 'billmauldin71' 'MarkNanneman' 'Omahatorchaser']"
2013-09-20 09:21:11,0,JewishWonk,@JNS_org @michellemalkin @NickJFuentes @DailyCaller @ScottMGreer Why do people hate Jews so much?,"['GunGunG49169853' 'alimo2301' 'billmauldin71' 'MarkNanneman' 'Omahatorchaser']"
2013-11-26 22:36:04,0,JewishWonk,#FreeAhmadManasra \n#FREEATHAL \n#FreeIyad_Omar\n#FreeKhalil \nPalestinians aren’t a number . #Israel keep on detaining Palestinians illegally \n#FreeThemAll. #FreePalestine https://t.co/ysqnF2tkOG,"['GunGunG49169853' 'alimo2301' 'billmauldin71' 'MarkNanneman' 'Omahatorchaser']"
2013-09-04 03:17:08,0,JewishWonk,"RT @airnewsalerts: Leaders of India, Israel, United Arab Emirates and the United States, #I2U2 say that the inaugural I2U2 leaders meeting focused on the food security crisis and clean energy.   #I2U2Summit https://t.co/0ht78ast1O","['GunGunG49169853' 'alimo2301' 'billmauldin71' 'MarkNanneman' 'Omahatorchaser']"
2013-03-15 16:55:13,0,JewishWonk,"It would seem that @Keir_Starmer is an anti-Semite, as he has just conflated the actions of the Israel secret services with the Jewish people #Shameful https://t.co/kI7WY3cIXE","['GunGunG49169853' 'alimo2301' 'billmauldin71' 'MarkNanneman' 'Omahatorchaser']"
2013-08-05 01:57:52,0,Jim59917881,"China, any middle eastern country outside of Israel, and North Korea would like to have a word with you. Also there’s a lot more violent disturbed people in the west than you’d think. Derek Chauvier being Exhibit A. https://t.co/yFUpeWaxwN",['LighterWay2Live' 'ADHDSverige' 'kloakius' 'Zeromskiego1' 'GoSeaHox']
2013-05-15 07:40:36,1,JimBest90446812,"@jordanbpeterson Do the Jews, in any way, act in unison as a group for a shared goal? Are these group acts only ever for the common good and never self-serving?  If they ever do in fact work in tandem for a common goal that is detrimental to non-jews, is it always evil to point this out?",['gorbalsgoebbels' 'Mxisback123' 'ssilako' 'MetschSusana' 'munwoo97']
2013-04-04 13:28:54,1,JimBest90446812,@de_jever Again they aren't denying the racist sensibilities of the ambassador or trying to provide evidence Israel isn't a murderous human rights abusing aphetheid state. They simply want the left to treat them equally among murderous human rights abusing aphetheid states,['gorbalsgoebbels' 'Mxisback123' 'ssilako' 'MetschSusana' 'munwoo97']
2013-07-06 11:40:45,0,JimBest90446812,"🇬🇧 1st British fighter squadron deployment in Israel since Israel's establishment  🇮🇳 1st deployment of Indian ""Mirage"" fighter squadron in Israel 🇫🇷 1st deployment of French 'Rafale' fighter squadron in Israel https://t.co/Jjm4nsMUg7",['gorbalsgoebbels' 'Mxisback123' 'ssilako' 'MetschSusana' 'munwoo97']
2013-09-17 01:54:14,0,JimBest90446812,"On this day in 1943, the Nazis liquidated the Krakow ghetto.\n\n2,000 Jews deemed able to work were transported to Plaszow. Those who were considered unfit to work, some 2,000 Jews, were murdered in the streets of the ghetto or sent to Auschwitz-Birkenau. #NeverAgain https://t.co/ApjCiXCWaM",['gorbalsgoebbels' 'Mxisback123' 'ssilako' 'MetschSusana' 'munwoo97']
2013-11-03 19:52:54,1,JimBest90446812,"Here you have it. \n\nThe anti semitism smears are not about protecting Jews per se, but protecting Zionism. \n\nWho’da thunk it. https://t.co/VFORdwYsyC",['gorbalsgoebbels' 'Mxisback123' 'ssilako' 'MetschSusana' 'munwoo97']
2013-09-13 20:09:21,1,JimBest90446812,Zionazis https://t.co/TsdP3ywyN1,['gorbalsgoebbels' 'Mxisback123' 'ssilako' 'MetschSusana' 'munwoo97']
2013-03-16 16:59:56,1,JimBest90446812,RT @ClancyReports: AIPAC pours cash into political campaigns to ensure only pro #Occupation and #Apartheid denying candidates will serve in the U.S. Congress...to ensure impunity. Still #IsraeliTerrorism trends as more activist Israelis and American Jews stand up for Palestine rights. https://t.co/7MRRZhR9Yz,['gorbalsgoebbels' 'Mxisback123' 'ssilako' 'MetschSusana' 'munwoo97']
2013-09-13 21:13:12,1,JimBest90446812,@CNN WHY DOES EVERYONE HATE THE JEWS? DO JEWS WORSHIP SATAN? DO THE JEWS OWN MOST BIG COMPANIES? IS HOLLYWOOD A JEWISH SOUL DESTROYING MACHINE? IS IT TRUE HALF A MILLION JEWS WERE KILLED IN WW2 BY ZIONIST ELITES? DO JEWS FINANCE ALL THE TERRORISM AROUND THE WORLD??,['gorbalsgoebbels' 'Mxisback123' 'ssilako' 'MetschSusana' 'munwoo97']
2013-03-29 02:04:42,0,JimHittler,Israel commemorates expulsion of Jews from Arab lands https://t.co/XuThjexdcA https://t.co/wjqRGlSIuN,['brendevit' 'aletrevisol' 'GreatRGB' 'csnunes1' 'Sunflow22034420']
2013-11-26 18:58:39,0,JimHittler,RT @AamerAnwar: Since when was it ok for national broadcaster @BBCNews to laugh about the genocide of Catholics? Imagine if they laughed about the clearing out of Muslim or Jews ? Decorum? meanwhile King Charles III in 2022 will defend one true Protestant faith âœï¸ðŸ‡¬ðŸ‡§https://t.co/z6zvW2PCvt,['brendevit' 'aletrevisol' 'GreatRGB' 'csnunes1' 'Sunflow22034420']
2013-08-04 00:44:40,0,JimHittler,"I love the way that Jews practicing their religion at their most Holy site *forced* people to massacre them. It's almost like violent antisemitism preceded the establishment of Israel, let alone the Occupation or settlements. Almost like it might be the cause of issues... 🤔 https://t.co/EVHbgbgcmn",['brendevit' 'aletrevisol' 'GreatRGB' 'csnunes1' 'Sunflow22034420']
2013-10-28 21:18:27,0,JimHittler,Israel responds to Gaza rockets with strikes on Hamas targets - Realnews Magazine - https://t.co/qrbc838yoX https://t.co/tzHcy4dri0,['brendevit' 'aletrevisol' 'GreatRGB' 'csnunes1' 'Sunflow22034420']
2012-12-14 08:48:09,0,JimHittler,"Racist British PM Churchill killed 40 lakh Bengalis and 6 lakh Jews, says @ZeeNews 's @sudhirchaudhary  Sudhir is 100000000% right.",['brendevit' 'aletrevisol' 'GreatRGB' 'csnunes1' 'Sunflow22034420']
2013-11-11 01:25:45,0,JimHittler,@PridePatti @AviKaner @angelalevin1 @kh_lorena They do! All over Israel.,['brendevit' 'aletrevisol' 'GreatRGB' 'csnunes1' 'Sunflow22034420']
2013-08-22 05:55:44,0,JimLockett6,"Disgusting: official newspaper of the Palestinian Authority, peddles antisemitic lies about the #Holocaust, accusing Jews of being ""Khazars"" and claiming Palestinians suffer ""#antisemitism.""  Source (Arabic): https://t.co/RA95Zde1k2 https://t.co/HoW52AgWfN",['likatmur88' 'CaptainQuinn4' 'ajoheck' 'ConnyKramer4' 'manlikefisco']
2013-11-25 01:54:12,0,JimLockett6,"#UN end nigeria now and save lives.biafra lives matter,jews,christians Lives matter.#BiafraExit",['likatmur88' 'CaptainQuinn4' 'ajoheck' 'ConnyKramer4' 'manlikefisco']
2013-10-16 13:26:16,0,JimLockett6,Israel #stocks higher at close of trade; TA 35 up 0.53% - https://t.co/PDOBYOR4tJ,['likatmur88' 'CaptainQuinn4' 'ajoheck' 'ConnyKramer4' 'manlikefisco']
2013-06-06 17:11:44,0,JimLockett6,"Then Pilate asked Jesus “Are You the King of the Jews?”\n\nHe answered and said to him, “It is as you say.”\nMark 15:2",['likatmur88' 'CaptainQuinn4' 'ajoheck' 'ConnyKramer4' 'manlikefisco']
2013-04-05 05:13:02,0,JimLockett6,‘The Mexicans are the new Jews’ — Music legend Linda Ronstadt isn’t afraid of comparing Trump to Hitler https://t.co/w1QzElGBCZ,['likatmur88' 'CaptainQuinn4' 'ajoheck' 'ConnyKramer4' 'manlikefisco']
2013-03-27 11:11:29,0,JimLockett6,I’m Jewish. Black Jews exist. https://t.co/TKmjhDklVU,['likatmur88' 'CaptainQuinn4' 'ajoheck' 'ConnyKramer4' 'manlikefisco']
2013-10-05 09:51:12,0,JimLockett6,Kashmiri Hindus are Jews but unfortunately India is not Israel. That our Supreme court refuses to reopen cases relating to their genocide and ethnic cleansing is nothing short of criminal.\n\nMy speech at the Global Kashmiri Hindu Conclave. @kp_global. https://t.co/lJuGHDH9yJ,['likatmur88' 'CaptainQuinn4' 'ajoheck' 'ConnyKramer4' 'manlikefisco']
2013-08-02 09:26:55,0,JimLockett6,"1 January 1939 | French Jewish boy Leon Guterman was born in Paris. \n\nHe arrived at #Auschwitz on 20 August 1942 in a transport of 1,000 Jews deported from #Drancy. After selection, he was murdered in a gas chamber. https://t.co/uXELFxwTZe",['likatmur88' 'CaptainQuinn4' 'ajoheck' 'ConnyKramer4' 'manlikefisco']
2013-04-25 01:25:35,0,JoAnneF95945936,RT @SALHACHIMI: #Jordan's King Abdullah has been under heavy pressure from #UAE+#SaudiArabia to 'share' authority over Al-Aqsa mosque in a proposed tri-partite custodianship. The king however is well aware that this proposal aims to facilitate normalisation of #Israel's control over Jerusalem. https://t.co/tSjPl38uLh,"['Yankeegal11' 'civildiscourse7' 'jpjanson' 'PuRpLePoSsE' 'believeJesus123']"
2013-09-16 21:30:54,0,JoAnneF95945936,"@Siralanhe @Anna_Soubry God forbid say anything about Jews. You can't even say that other people perished during the holocaust that you are labelled antisemitic. She expressed an opinion. Having said that, it wasn't very clever as she should have known better.","['Yankeegal11' 'civildiscourse7' 'jpjanson' 'PuRpLePoSsE' 'believeJesus123']"
2013-04-15 18:50:30,0,JoAnneF95945936,We cannot keep quiet over the needless killings of Jews and Christians in Nigeria and in Biafran land. #SilentSlaughter #StopTheKillings https://t.co/7gIOEhgHpa,"['Yankeegal11' 'civildiscourse7' 'jpjanson' 'PuRpLePoSsE' 'believeJesus123']"
